iter	MAPE	RMSE	MAE
3739	0.1012025416	227988.8442	150199.4737
3740	0.1011945768	227953.159	150185.1922
3741	0.1011791178	227911.8101	150165.0391
3742	0.1011793028	227905.1778	150161.7393
3743	0.1011752829	227880.9849	150155.0795
3744	0.1011644276	227862.7408	150133.0844
3745	0.1011571535	227850.8372	150124.3114
3746	0.101153294	227786.5612	150106.9992
3747	0.1011539066	227784.7101	150106.0358
3748	0.101152669	227772.7109	150101.8722
3749	0.1011359544	227746.127	150087.9402
3750	0.1011298526	227727.8403	150076.333
3751	0.1011245916	227708.523	150068.1997
3752	0.1011082234	227673.0777	150052.8556
3753	0.101107448	227646.1845	150041.2602
3754	0.1011028557	227620.5692	150027.5966
3755	0.1011028312	227591.4402	150019.5583
3756	0.101091455	227554.0248	149999.5946
3757	0.1010856467	227506.2487	149983.3959
3758	0.1010842264	227495.6594	149978.3554
3759	0.1010752346	227479.7421	149964.4161
3760	0.1010744264	227447.8974	149950.6715
3761	0.1010708571	227420.8076	149935.2489
3762	0.1010490952	227389.147	149916.2644
3763	0.1010343414	227349.0364	149896.5841
3764	0.1010304618	227330.5979	149889.6547
3765	0.1010226515	227293.4083	149869.7595
3766	0.1010190623	227279.2368	149864.6718
3767	0.1010105137	227257.4658	149855.3858
3768	0.1009999893	227208.0489	149843.4826
3769	0.100989805	227183.8433	149833.4805
3770	0.1009834253	227144.808	149812.0464
3771	0.1009796733	227113.6751	149797.3776
3772	0.1009783669	227092.4895	149789.4288
3773	0.1009793705	227090.6471	149788.6765
3774	0.1009741761	227056.0925	149778.9479
3775	0.1009746999	227032.6464	149772.693
3776	0.1009452907	226973.1756	149741.7385
3777	0.1009311458	226953.3671	149722.341
3778	0.1009256187	226942.4925	149716.2086
3779	0.1009172857	226905.188	149699.517
3780	0.1009089242	226883.8773	149690.3988
3781	0.1009082533	226878.3527	149687.4789
3782	0.1009087707	226855.2669	149681.448
3783	0.1008972548	226819.038	149670.4108
3784	0.1008904052	226800.6698	149663.2793
3785	0.1008701747	226738.393	149622.9189
3786	0.1008700885	226736.4293	149621.2804
3787	0.1008693387	226730.9529	149618.2943
3788	0.1008647505	226702.1931	149602.409
3789	0.1008610328	226689.8321	149594.1142
3790	0.1008609147	226667.1236	149588.0084
3791	0.1008584969	226628.3576	149573.2063
3792	0.1008531772	226614.0737	149566.0464
3793	0.1008480247	226602.3807	149561.1732
3794	0.1008396064	226559.3272	149539.4275
3795	0.1008367334	226545.0831	149534.1807
3796	0.1008365079	226534.6114	149529.5205
3797	0.1008272827	226500.4314	149507.0367
3798	0.1008211928	226488.245	149495.0259
3799	0.1008133499	226464.9013	149485.7503
3800	0.1008071923	226457.8713	149480.1265
3801	0.1008061444	226437.6982	149472.8583
3802	0.1008054075	226414.541	149465.3764
3803	0.1007813113	226375.7261	149427.8662
3804	0.1007557142	226335.724	149403.8144
3805	0.1007456281	226296.9721	149382.8465
3806	0.100737549	226254.6713	149360.3403
3807	0.1007234291	226227.6312	149337.9041
3808	0.1007198355	226209.965	149331.1978
3809	0.100714013	226186.3322	149321.6058
3810	0.1007105055	226168.9656	149314.9821
3811	0.1007066571	226153.3409	149308.5891
3812	0.1006979142	226115.7757	149292.2942
3813	0.100678157	226079.7343	149268.2459
3814	0.100671341	226031.2533	149243.2193
3815	0.1006620904	225974.4269	149207.4957
3816	0.1006621439	225952.2371	149201.5605
3817	0.1006580834	225922.4544	149187.9369
3818	0.1006587257	225920.5152	149186.6985
3819	0.1006457497	225902.3848	149167.181
3820	0.1006457833	225875.1509	149159.4141
3821	0.1006463651	225873.2309	149158.1739
3822	0.1006444557	225825.3978	149139.1913
3823	0.1006352248	225783.2524	149118.4506
3824	0.1006317818	225774.4483	149112.583
3825	0.1006256288	225724.9866	149091.1073
3826	0.1006231245	225690.6952	149080.8155
3827	0.1006172649	225679.5449	149075.0124
3828	0.1006135842	225665.8785	149069.9277
3829	0.1005986334	225616.3777	149040.8082
3830	0.1005932532	225577.7271	149031.274
3831	0.1005870478	225560.7983	149022.5026
3832	0.1005771677	225514.8287	148993.1252
3833	0.1005778128	225512.9179	148991.9161
3834	0.1005755354	225480.2104	148983.6918
3835	0.1005743727	225465.0304	148979.3393
3836	0.1005745569	225463.2084	148978.1415
3837	0.1005591408	225437.0186	148965.4614
3838	0.1005541111	225403.577	148955.925
3839	0.1005500589	225387.463	148949.3949
3840	0.1005415782	225362.3184	148933.5218
3841	0.1005370158	225334.2557	148921.5913
3842	0.1005371029	225312.36	148915.6945
3843	0.1005298361	225253.7552	148896.5853
3844	0.1005278473	225247.8642	148892.7225
3845	0.1005274379	225231.3274	148887.0427
3846	0.1005180799	225198.1426	148865.7893
3847	0.1005187363	225196.2673	148864.602
3848	0.1005027502	225170.8655	148847.92
3849	0.100502669	225168.9777	148846.3184
3850	0.1004962315	225144.4245	148830.2673
3851	0.1004916375	225112.3828	148821.4822
3852	0.1004788894	225093.828	148801.7741
3853	0.1004795255	225091.8594	148801.1486
3854	0.100473342	225075.1497	148794.5219
3855	0.1004438665	225034.757	148762.9798
3856	0.1004423192	224978.8939	148735.4733
3857	0.1004352755	224967.9238	148729.1333
3858	0.100423078	224932.0535	148711.0653
3859	0.1004236228	224930.3287	148710.1232
3860	0.1004206969	224920.0411	148705.5389
3861	0.1004154865	224906.9376	148701.4824
3862	0.1004134266	224894.7851	148697.2083
3863	0.1004107707	224878.0624	148687.425
3864	0.1004108968	224876.3129	148686.2299
3865	0.100406584	224868.7124	148681.1545
3866	0.1004066676	224866.9839	148679.9497
3867	0.1004032553	224850.308	148672.0333
3868	0.100393416	224836.8369	148661.8246
3869	0.1003891673	224822.8011	148653.2235
3870	0.1003827484	224785.5674	148637.0449
3871	0.1003762541	224739.64	148613.5804
3872	0.1003763489	224737.9615	148612.4513
3873	0.1003663719	224707.157	148591.2921
3874	0.100350448	224685.3751	148568.5122
3875	0.100342406	224636.4429	148551.594
3876	0.1003428216	224634.7697	148550.6038
3877	0.1003317907	224612.6539	148538.7845
3878	0.1003304369	224601.8179	148534.656
3879	0.1003275973	224588.5792	148529.8722
3880	0.1003246898	224578.474	148525.8445
3881	0.1003201722	224566.6973	148518.5556
3882	0.1003108114	224541.2155	148500.1346
3883	0.1002964579	224509.6007	148478.2797
3884	0.1002955096	224504.7401	148475.7075
3885	0.1002887902	224478.4416	148458.0271
3886	0.1002859818	224465.3829	148453.2738
3887	0.1002659962	224433.7505	148422.6858
3888	0.1002626224	224398.5495	148412.7302
3889	0.100247928	224367.5309	148398.4227
3890	0.100233098	224342.8046	148373.0589
3891	0.1002294192	224327.7756	148366.5113
3892	0.1002199132	224298.4964	148348.4646
3893	0.1002042158	224274.7845	148335.4295
3894	0.1001967963	224229.6501	148320.0216
3895	0.1001906331	224193.1835	148304.2764
3896	0.1001879384	224170.1578	148292.4601
3897	0.100176366	224133.7002	148273.2763
3898	0.1001707215	224119.7146	148264.9674
3899	0.1001709263	224117.8154	148264.0779
3900	0.100162229	224089.4056	148245.1379
3901	0.1001483208	224070.0513	148235.5951
3902	0.1001446556	224058.2802	148230.0106
3903	0.1001298881	224035.8824	148212.7121
3904	0.1001188891	223997.8672	148182.9108
3905	0.1000999286	223952.8413	148144.5504
3906	0.100080009	223909.6141	148106.9413
3907	0.1000785657	223887.0446	148093.9308
3908	0.1000782084	223885.4004	148092.5476
3909	0.1000766944	223865.8789	148087.8512
3910	0.1000687843	223850.1369	148078.1599
3911	0.1000643576	223818.9819	148062.9645
3912	0.1000336718	223745.0754	148024.5926
3913	0.1000219029	223702.6463	147991.3644
3914	0.1000088146	223645.2156	147955.0402
3915	0.100005664	223634.4365	147950.2865
3916	0.0999861326	223593.609	147918.9519
3917	0.09996668132	223545.1838	147886.4664
3918	0.09996656484	223543.2274	147885.145
3919	0.09996270352	223533.6712	147881.2166
3920	0.09995533451	223477.5612	147852.0957
3921	0.09995499596	223475.9562	147850.7198
3922	0.09994354906	223432.0969	147822.1532
3923	0.09994267443	223425.7668	147819.194
3924	0.09993613913	223419.2988	147813.6493
3925	0.09993167017	223409.2313	147808.2677
3926	0.09990007121	223380.0094	147775.7466
3927	0.09990000934	223378.4184	147774.5182
3928	0.09988293704	223353.9134	147750.8079
3929	0.0998763899	223285.3459	147728.2689
3930	0.09987209295	223267.1615	147722.6165
3931	0.09986429763	223252.5167	147714.6214
3932	0.09986430147	223232.0526	147706.3899
3933	0.09983548757	223192.25	147685.7555
3934	0.09981787266	223159.6081	147663.8836
3935	0.09982045826	223150.0495	147658.2486
3936	0.09981246867	223110.2245	147633.0328
3937	0.09979866719	223080.0642	147613.3622
3938	0.09979921977	223078.162	147612.429
3939	0.09979833538	223071.9236	147609.4814
3940	0.09979121809	223059.1369	147604.1491
3941	0.0997637052	223020.7788	147584.1496
3942	0.09976163285	222972.3262	147569.3498
3943	0.09975968928	222925.1139	147554.9029
3944	0.09975601833	222910.6378	147548.5485
3945	0.09975423342	222892.4797	147540.5743
3946	0.09974241032	222852.7477	147512.2737
3947	0.09974097637	222835.7478	147504.1929
3948	0.09973598024	222814.4331	147491.6113
3949	0.09972974706	222779.0366	147476.2059
3950	0.09971334228	222745.1005	147458.9148
3951	0.09970610078	222708.8871	147444.5223
3952	0.09970312722	222656.0587	147432.8906
3953	0.09967092041	222627.3674	147406.4029
3954	0.09965847317	222598.6724	147387.6765
3955	0.09962664775	222569.797	147354.2116
3956	0.09962291258	222560.6427	147350.38
3957	0.09962062559	222546.1202	147345.0277
3958	0.09961600324	222514.938	147332.8981
3959	0.09961604638	222513.3586	147331.7186
3960	0.09961148443	222482.0187	147323.1208
3961	0.09958958431	222448.7087	147303.4791
3962	0.09958931012	222447.1528	147302.1574
3963	0.09958676582	222438.2084	147298.0034
3964	0.09958616125	222415.8356	147288.9061
3965	0.09958095514	222372.9888	147271.6886
3966	0.0995705925	222359.7597	147259.7911
3967	0.09956775166	222348.3496	147254.73
3968	0.09955730454	222312.9732	147235.4998
3969	0.09955735552	222311.4269	147234.3405
3970	0.09954710043	222279.2885	147213.1482
3971	0.09954220103	222264.7549	147207.912
3972	0.09953972411	222252.302	147198.7534
3973	0.09953620636	222248.265	147195.5904
3974	0.09952680891	222220.7992	147182.5947
3975	0.09952392393	222194.1438	147170.0785
3976	0.09952326022	222177.2411	147164.9648
3977	0.09951511756	222154.9342	147151.5614
3978	0.09950903459	222111.634	147130.0693
3979	0.09950122606	222095.2014	147124.2861
3980	0.09949359977	222059.027	147108.5564
3981	0.09949231294	222034.5037	147099.5366
3982	0.09949078563	222000.1741	147090.3939
3983	0.0994913097	221978.8972	147084.6095
3984	0.09948013113	221957.3695	147071.0015
3985	0.09947352517	221927.5588	147048.3048
3986	0.09947081911	221917.5876	147044.0317
3987	0.09945317372	221887.3117	147023.7299
3988	0.09945124404	221878.3654	147021.2993
3989	0.09944872069	221853.4731	147008.8921
3990	0.09943598494	221829.33	146997.8442
3991	0.09943006972	221789.1264	146982.8848
3992	0.09942630036	221771.6336	146975.2155
3993	0.09942638495	221746.454	146965.8859
3994	0.09942108223	221738.6185	146960.4594
3995	0.09941362692	221719.1551	146949.4934
3996	0.09940861798	221684.5739	146929.5984
3997	0.09940468307	221661.1307	146920.9186
3998	0.09939751227	221639.4149	146909.9284
3999	0.09939356753	221614.9901	146903.6221
4000	0.09938917553	221590.4335	146896.7819
4001	0.09938633218	221578.9131	146892.419
4002	0.09936818688	221537.8519	146867.5005
4003	0.09936680059	221504.4737	146858.6652
4004	0.09935439703	221480.894	146847.8516
4005	0.09934671666	221466.4131	146840.562
4006	0.09934074932	221409.4221	146821.7167
4007	0.09933538649	221360.823	146802.7144
4008	0.09933236647	221344.9672	146796.621
4009	0.09932481797	221323.8124	146786.7805
4010	0.09932168642	221291.9973	146774.3309
4011	0.09929812759	221255.1025	146748.37
4012	0.09926536504	221212.2474	146718.4993
4013	0.09924387518	221176.5396	146698.126
4014	0.09924380559	221175.0088	146696.8988
4015	0.09923916969	221139.9612	146684.4395
4016	0.09923202138	221118.8444	146675.9146
4017	0.0992165531	221106.0396	146660.3597
4018	0.09921678018	221104.5307	146659.3477
4019	0.099204917	221081.8289	146648.996
4020	0.09919321934	221056.9004	146641.1555
4021	0.0991830989	221036.4951	146628.3499
4022	0.09917957735	221006.96	146614.1716
4023	0.09917782716	220993.9242	146610.1903
4024	0.09917942605	220954.316	146600.0259
4025	0.09917821611	220908.5058	146586.4468
4026	0.09916332286	220875.0882	146566.6096
4027	0.09914587651	220832.0075	146539.8664
4028	0.09914602461	220807.519	146530.7104
4029	0.09913953173	220789.9327	146522.2058
4030	0.09913896142	220784.0563	146519.4796
4031	0.09913252177	220761.2427	146503.1772
4032	0.09912909125	220733.5955	146492.3648
4033	0.09912963515	220732.0934	146491.5012
4034	0.09911814094	220710.0344	146481.4002
4035	0.09910692113	220669.6059	146461.3838
4036	0.09910015368	220644.053	146445.4416
4037	0.09907957781	220617.0693	146426.8485
4038	0.09907705028	220604.2469	146422.4738
4039	0.09906974497	220593.2923	146410.7083
4040	0.09907179945	220565.6134	146400.6274
4041	0.09906658858	220518.8201	146382.1162
4042	0.09905516384	220502.5005	146368.5018
4043	0.09905075035	220472.191	146360.1948
4044	0.09904574026	220449.9808	146352.4184
4045	0.09903371477	220442.3688	146343.8079
4046	0.09903421536	220440.8942	146342.9325
4047	0.09903238444	220395.3935	146324.8021
4048	0.0990231058	220369.4901	146310.7376
4049	0.09899322736	220342.196	146279.7739
4050	0.09898959392	220332.3494	146275.6726
4051	0.09898670304	220311.0881	146268.3306
4052	0.09898750638	220305.3959	146266.4593
4053	0.09898353846	220277.6848	146253.4651
4054	0.09898227345	220255.6497	146240.5274
4055	0.09896520487	220229.611	146216.5203
4056	0.09895744529	220199.5608	146206.7835
4057	0.09894985999	220162.1624	146190.1817
4058	0.09895137514	220123.616	146180.2764
4059	0.09893642853	220093.0495	146160.3768
4060	0.09893390881	220083.5575	146156.2056
4061	0.09892689966	220067.1725	146141.9963
4062	0.09892040285	220047.4922	146133.3868
4063	0.09890917257	220025.9552	146123.4474
4064	0.09890112542	220001.0177	146111.9587
4065	0.09889394743	219960.3109	146091.5231
4066	0.09889329099	219954.5373	146088.7858
4067	0.0988869648	219927.2392	146076.8965
4068	0.09888015571	219894.4841	146064.3925
4069	0.09885712488	219848.2744	146029.5868
4070	0.09885133902	219827.6592	146018.1637
4071	0.09884889202	219787.7624	146005.5717
4072	0.09884914677	219786.1572	146004.2713
4073	0.09884632399	219776.8651	146000.1327
4074	0.09883666793	219724.526	145979.9804
4075	0.09883165409	219716.9397	145974.7453
4076	0.09882942276	219664.8411	145947.7971
4077	0.0988001414	219647.924	145923.658
4078	0.09879772851	219632.5279	145914.4085
4079	0.09879581084	219582.2313	145888.1713
4080	0.09879309992	219565.5641	145882.7347
4081	0.09877843772	219517.6436	145859.2566
4082	0.09877588738	219493.3142	145850.6444
4083	0.09877620023	219491.5162	145849.6111
4084	0.09877470458	219473.5065	145843.2354
4085	0.09876883029	219432.3072	145822.7884
4086	0.0987665677	219393.3238	145810.5164
4087	0.0987628294	219354.878	145793.8833
4088	0.09876131548	219311.0543	145780.696
4089	0.09875676033	219273.6922	145765.308
4090	0.09875429207	219252.3112	145758.5654
4091	0.09875063287	219215.4242	145742.3182
4092	0.09875076256	219213.9662	145741.2433
4093	0.09872467646	219177.6189	145713.8294
4094	0.09871488474	219155.0078	145702.1805
4095	0.09869401039	219127.698	145677.5672
4096	0.09866296371	219074.0572	145634.3982
4097	0.09865871111	219035.9055	145615.772
4098	0.09861782813	219011.4001	145579.3687
4099	0.09861069393	218966.7551	145555.9489
4100	0.09860105548	218944.7344	145544.4649
4101	0.0985850799	218914.1923	145528.067
4102	0.09857243166	218871.7508	145504.6775
4103	0.09856931621	218856.8805	145498.7056
4104	0.09856557007	218844.1203	145492.0649
4105	0.09855175001	218819.4452	145479.6252
4106	0.09854580392	218792.6254	145465.7436
4107	0.09853540414	218760.3961	145446.0683
4108	0.09852891437	218741.702	145438.1007
4109	0.09852535676	218733.3033	145434.5333
4110	0.09851311226	218696.7538	145413.9735
4111	0.09851144337	218673.7729	145405.8292
4112	0.0984987811	218649.3005	145381.8916
4113	0.09848002337	218609.0336	145356.8905
4114	0.09846364879	218578.4958	145342.0727
4115	0.09844694633	218543.8027	145313.3386
4116	0.09844192287	218532.2908	145306.1282
4117	0.09843255044	218514.5451	145292.802
4118	0.09842446867	218482.1901	145283.5823
4119	0.09841853616	218422.8143	145253.1432
4120	0.09841507178	218395.426	145239.6159
4121	0.09841594627	218393.9756	145238.9445
4122	0.09841591213	218373.7261	145233.1494
4123	0.09840507644	218337.0033	145209.6177
4124	0.09840250976	218315.4285	145201.7444
4125	0.09839730189	218309.8408	145196.5921
4126	0.09838207094	218277.0306	145182.4141
4127	0.09837363177	218257.0211	145168.7579
4128	0.09836802267	218224.3047	145154.1875
4129	0.09836829564	218222.7493	145152.926
4130	0.09835964671	218186.9971	145138.7376
4131	0.09834761472	218158.2203	145125.7945
4132	0.098334219	218134.7285	145104.7646
4133	0.09832523792	218102.5194	145082.1055
4134	0.09832417896	218085.4886	145075.7887
4135	0.09832138045	218071.1576	145070.0396
4136	0.09830716556	218033.6673	145042.4008
4137	0.09829619888	218004.6481	145027.195
4138	0.0982850355	217968.2878	145005.6326
4139	0.09828005649	217960.976	145000.488
4140	0.09827862558	217919.3481	144987.7132
4141	0.09827511967	217895.9044	144978.6193
4142	0.09824629147	217862.9211	144950.8324
4143	0.09824535409	217846.3194	144944.8583
4144	0.09824101564	217829.8121	144937.5335
4145	0.09822606819	217798.4782	144923.838
4146	0.09822317944	217768.3676	144911.9758
4147	0.09821907001	217753.3029	144903.8573
4148	0.09821611442	217710.178	144883.1597
4149	0.0982178214	217678.5744	144872.5506
4150	0.09821719302	217672.9314	144869.8656
4151	0.09817446301	217648.7222	144835.8998
4152	0.09817221684	217602.5744	144818.1328
4153	0.09817154173	217596.9961	144815.4431
4154	0.09817152573	217595.4666	144814.0331
4155	0.09816808057	217590.9347	144810.5809
4156	0.09816361747	217553.1792	144801.4531
4157	0.0981634837	217551.7827	144800.2709
4158	0.09816242482	217515.8622	144785.0275
4159	0.09814149995	217495.7693	144761.3878
4160	0.09813916513	217473.1143	144752.349
4161	0.09813632234	217452.1057	144745.1655
4162	0.09813506666	217443.2266	144740.4288
4163	0.09812901634	217419.0846	144731.2969
4164	0.09812919807	217417.6893	144730.2596
4165	0.09812357218	217378.7147	144708.9425
4166	0.0981201963	217351.0559	144692.001
4167	0.09811251978	217339.5753	144685.4649
4168	0.09810968221	217306.8194	144674.0988
4169	0.09810787605	217297.4304	144670.3569
4170	0.09810527503	217286.6158	144666.0467
4171	0.09810393767	217239.2118	144640.9724
4172	0.09810518955	217234.444	144639.19
4173	0.09809543362	217205.324	144619.0231
4174	0.09808985102	217174	144604.1634
4175	0.09806267998	217128.3944	144575.9162
4176	0.09805778266	217083.3749	144557.5186
4177	0.09805433981	217060.5023	144547.8657
4178	0.09804685021	217031.8409	144538.8594
4179	0.09803948862	216999.5879	144526.1826
4180	0.09803875631	216994.1725	144523.5136
4181	0.09803015535	216966.6872	144507.2484
4182	0.09802425487	216934.6719	144495.6243
4183	0.09802455734	216930.8076	144493.4268
4184	0.09801842331	216925.1063	144487.8354
4185	0.0980163213	216917.4297	144483.4804
4186	0.0980139605	216897.0238	144477.0062
4187	0.09799904156	216883.7451	144465.934
4188	0.09799540449	216867.1964	144459.7589
4189	0.09798813408	216839.09	144450.844
4190	0.0979821634	216817.7724	144435.4085
4191	0.09798229761	216816.3867	144434.354
4192	0.09796748307	216796.1465	144420.3147
4193	0.09795745384	216765.5369	144401.3338
4194	0.09795579629	216723.6102	144385.3012
4195	0.09795328864	216709.2701	144376.3831
4196	0.0979374837	216668.9432	144345.6057
4197	0.09793592351	216657.2967	144340.7337
4198	0.09789525612	216634.0449	144308.7127
4199	0.09789226035	216614.7521	144301.3105
4200	0.09788759851	216591.8001	144288.9863
4201	0.09788476625	216560.5163	144280.1429
4202	0.09787727722	216525.9359	144264.8963
4203	0.09787354031	216517.3362	144260.254
4204	0.09787197536	216488.6813	144246.8586
4205	0.09786623975	216471.8956	144240.1422
4206	0.09786142461	216441.7557	144231.4064
4207	0.09785860771	216412.8541	144220.0109
4208	0.09783418748	216357.7888	144192.9461
4209	0.09782658068	216330.1531	144180.4924
4210	0.09781104693	216294.5011	144157.5877
4211	0.09780274526	216267.9446	144141.8014
4212	0.09778423886	216243.0918	144125.0719
4213	0.09777290368	216210.689	144106.1847
4214	0.097773008	216209.1488	144104.8761
4215	0.09777148287	216175.2434	144091.17
4216	0.0977644271	216151.1439	144077.3227
4217	0.09776224457	216133.0564	144072.678
4218	0.09775831997	216088.957	144053.4295
4219	0.09775886543	216087.5943	144052.588
4220	0.09775557225	216062.1303	144040.5619
4221	0.09775010576	216024.2399	144026.7016
4222	0.097741733	215967.9583	144001.313
4223	0.09773662843	215960.356	143994.6987
4224	0.09773237507	215931.9711	143986.7523
4225	0.09773101535	215911.7988	143978.8333
4226	0.0977314224	215904.9357	143975.7014
4227	0.09772917107	215857.0339	143957.5508
4228	0.09771502438	215809.3827	143929.9753
4229	0.09770672956	215791.7127	143915.853
4230	0.09770693214	215759.3306	143907.8759
4231	0.0977037153	215727.1735	143898.855
4232	0.09769438886	215706.8701	143882.9299
4233	0.09769244871	215664.2074	143866.1543
4234	0.09769019371	215641.1943	143858.5108
4235	0.09768602659	215616.2222	143846.1651
4236	0.09768405979	215601.1636	143841.6326
4237	0.09768348909	215595.9184	143839.0989
4238	0.09768131653	215550.596	143821.3856
4239	0.0976544424	215510.8224	143792.2346
4240	0.09765277213	215500.2962	143788.5044
4241	0.09764138316	215466.5081	143768.9958
4242	0.09763832002	215454.6093	143763.8127
4243	0.09763682797	215439.5763	143759.1636
4244	0.09762856328	215402.8069	143735.6585
4245	0.09762169023	215383.6913	143729.1999
4246	0.0976178953	215355.5403	143717.8489
4247	0.09761450706	215338.7533	143708.4721
4248	0.09759177386	215285.4217	143683.2538
4249	0.09759199997	215283.8957	143681.9926
4250	0.0975894646	215256.4618	143665.6228
4251	0.09758077568	215231.7769	143649.4658
4252	0.09757983019	215227.9758	143647.0937
4253	0.0975755922	215199.1116	143636.1109
4254	0.09757193023	215186.5498	143631.0565
4255	0.09756099861	215158.8094	143611.9575
4256	0.09756100396	215157.3557	143610.6198
4257	0.09755344416	215128.601	143589.1979
4258	0.09754882866	215112.3025	143584.7257
4259	0.09753860872	215095.8505	143575.8389
4260	0.09753492755	215072.1847	143565.5055
4261	0.09753213719	215062.466	143561.5026
4262	0.09753027235	215021.8843	143545.0889
4263	0.09751498606	214972.6672	143505.3087
4264	0.09750487956	214942.0066	143486.6154
4265	0.09749870976	214924.2106	143478.5431
4266	0.09748772666	214879.3424	143450.6941
4267	0.09748518028	214859.4273	143444.3804
4268	0.0974812797	214816.889	143425.6536
4269	0.097477752	214809.0855	143422.6126
4270	0.09747748776	214807.5996	143421.1635
4271	0.0974708079	214776.7733	143409.477
4272	0.09746832501	214762.4204	143404.9773
4273	0.09746372251	214748.3037	143395.0493
4274	0.0974563441	214734.4701	143383.4902
4275	0.09745363647	214721.7138	143378.1084
4276	0.09745160572	214713.2002	143373.0099
4277	0.09744691529	214696.6848	143368.3818
4278	0.09744336022	214688.856	143365.1435
4279	0.09743793148	214664.93	143356.1691
4280	0.0974366213	214650.1917	143351.8532
4281	0.09742447569	214590.9747	143324.1762
4282	0.09742490859	214589.351	143323.2526
4283	0.09741409171	214570.001	143313.8397
4284	0.09740520505	214555.3459	143302.8411
4285	0.09740505411	214551.2899	143300.592
4286	0.09739950282	214530.8734	143288.8699
4287	0.09739324772	214518.0769	143281.8232
4288	0.09738617106	214485.4773	143267.6695
4289	0.09738399091	214471.3544	143258.9227
4290	0.09734928008	214441.4325	143227.5407
4291	0.09734963165	214439.9687	143226.3944
4292	0.09733660024	214414.9635	143205.1672
4293	0.09733495609	214409.9644	143201.5542
4294	0.09733180019	214400.4392	143194.7726
4295	0.09732445005	214368.256	143174.0171
4296	0.09732298256	214342.9259	143168.3617
4297	0.09732224135	214337.8715	143165.7986
4298	0.09732050956	214302.0317	143153.5756
4299	0.09731599083	214273.8534	143145.2357
4300	0.09731431807	214265.5497	143141.7652
4301	0.09731487381	214263.9638	143140.4377
4302	0.0973150228	214257.5012	143136.9418
4303	0.09730934533	214233.7759	143119.8269
4304	0.09730439073	214196.0307	143103.7934
4305	0.09730102306	214174.6731	143096.4461
4306	0.0972991036	214152.2768	143090.906
4307	0.09728853549	214133.3077	143081.6402
4308	0.0972781111	214114.6786	143072.4866
4309	0.09727441805	214105.397	143068.3205
4310	0.09727114313	214085.9104	143061.14
4311	0.09726835116	214034.1481	143045.5526
4312	0.09726771933	214001.4578	143033.4828
4313	0.09725230104	213969.9642	143012.3711
4314	0.0972498742	213936.9262	142998.6663
4315	0.09724291643	213912.9765	142983.6017
4316	0.09724152472	213880.8689	142973.2232
4317	0.09722231732	213837.1469	142947.594
4318	0.09720680382	213814.7005	142933.8237
4319	0.09720166899	213788.0927	142923.8258
4320	0.09719913536	213772.995	142918.381
4321	0.09718851056	213748.4121	142907.3693
4322	0.09718802023	213717.2638	142895.7933
4323	0.0971702114	213681.4895	142858.8306
4324	0.09716739212	213667.3428	142854.2594
4325	0.09716551805	213634.2821	142840.5062
4326	0.0971618667	213618.7651	142830.9689
4327	0.09716199269	213617.3503	142829.7431
4328	0.09716028118	213582.4603	142817.7074
4329	0.09715065528	213553.1151	142798.909
4330	0.0971456309	213522.644	142785.5707
4331	0.09714605726	213521.3824	142784.7687
4332	0.09714009939	213503.9916	142770.2352
4333	0.09711967024	213437.3673	142748.6471
4334	0.09711494187	213396.3339	142727.2724
4335	0.09710907106	213351.3545	142709.6687
4336	0.09710739984	213317.1342	142697.8749
4337	0.09709709983	213284.9817	142675.4867
4338	0.09709544245	213251.2992	142663.8112
4339	0.0970954263	213215.6723	142655.7133
4340	0.09709291863	213197.3867	142649.0135
4341	0.09708633934	213167.5941	142637.8556
4342	0.09707700501	213140.9936	142616.8547
4343	0.09707765777	213139.7416	142616.3432
4344	0.09707054346	213085.4971	142592.9854
4345	0.09707100643	213084.1161	142592.1682
4346	0.09707067366	213077.8628	142588.745
4347	0.09706992197	213071.8207	142586.2015
4348	0.09706824701	213038.7769	142574.614
4349	0.0970648795	213025.8239	142568.7924
4350	0.09706497547	213024.4618	142567.8228
4351	0.09706300731	213002.5057	142562.355
4352	0.0970602987	212989.8805	142556.9608
4353	0.09705581081	212963.5689	142548.8788
4354	0.09705592428	212962.2261	142547.9254
4355	0.09705202093	212932.4751	142535.4385
4356	0.09705240801	212931.1412	142534.6112
4357	0.09705228792	212927.8829	142533.1668
4358	0.09701784289	212898.0428	142503.1777
4359	0.09700649474	212861.9789	142478.2516
4360	0.09699836627	212832.9866	142467.9203
4361	0.09699814201	212815.3652	142464.0111
4362	0.09699458375	212788.1184	142451.2042
4363	0.09699341716	212770.6232	142445.8667
4364	0.09698918883	212744.8649	142437.9397
4365	0.09698677961	212730.9081	142433.5053
4366	0.09698288372	212707.5398	142425.6067
4367	0.09697945888	212700.3609	142419.5909
4368	0.09697004162	212674.8903	142398.6875
4369	0.09696674021	212647.7874	142380.3852
4370	0.096966112	212642.9024	142377.9046
4371	0.09695831327	212607.7518	142361.7155
4372	0.09695158689	212579.4845	142344.6599
4373	0.09694512047	212550.1961	142330.4509
4374	0.09694037995	212526.7586	142320.628
4375	0.09693953669	212503.4991	142309.7683
4376	0.0969380623	212493.8739	142307.5229
4377	0.09693643465	212482.7402	142303.7085
4378	0.09693151623	212463.7292	142290.9433
4379	0.0969198504	212432.7463	142267.6797
4380	0.09691091854	212417.1307	142259.0314
